t,cpu_percent,rss_gb,threads
1789978714.2157452,75.0,0.23092269897460938,43
1789978714.477716,76.7,0.23087310791015625,43
1789978714.7436233,52.9,0.23091888427734375,43
1789978715.0157943,76.4,0.23094940185546875,43
1789978715.277676,64.9,0.23099136352539062,43
1789978715.5368798,76.4,0.23089599609375,43
1789978715.7977767,100.0,0.2309417724609375,43
1789978716.059149,88.1,0.23100662231445312,43
1789978716.319334,100.2,0.23104476928710938,43
1789978716.5799441,82.2,0.23088836669921875,43
1789978716.8400474,93.8,0.230926513671875,43
1789978717.1020048,70.8,0.2309722900390625,43
1789978717.361603,94.0,0.23099517822265625,43
1789978717.6228995,81.2,0.23089599609375,43
1789978717.8826602,88.1,0.23093414306640625,43
1789978718.1429422,88.4,0.23098373413085938,43
1789978718.4047098,87.5,0.2310333251953125,43
1789978718.6670666,76.4,0.2309112548828125,43
1789978718.9274344,88.1,0.23095321655273438,43
1789978719.1888347,81.2,0.23099899291992188,43
1789978719.450052,64.9,0.23101425170898438,43
1789978719.710421,76.4,0.23088455200195312,43
1789978719.9703276,68.8,0.23091888427734375,43
1789978720.234675,88.4,0.23095321655273438,43
1789978720.4955897,70.5,0.230804443359375,43
1789978720.7536228,70.5,0.2308807373046875,43
1789978721.013887,87.5,0.2309417724609375,43
1789978721.2724023,70.8,0.23099899291992188,43
1789978721.535714,88.1,0.23085403442382812,43
1789978721.7966013,62.5,0.23091888427734375,43
1789978722.0566902,58.7,0.23095703125,43
1789978722.3147786,94.3,0.23099136352539062,43
1789978722.5736718,87.5,0.23084259033203125,43
1789978722.8329642,94.0,0.23089218139648438,43
1789978723.0926914,68.8,0.23094558715820312,43
1789978723.3509297,82.5,0.230987548828125,43
1789978723.6102684,81.2,0.23087310791015625,43
1789978723.8718429,82.2,0.2309112548828125,43
1789978724.133578,94.0,0.23097991943359375,43
1789978724.3967664,94.3,0.23102188110351562,43
1789978724.6581404,94.0,0.23087692260742188,43
1789978724.9207366,75.0,0.23090362548828125,43
1789978725.1817093,94.0,0.23094940185546875,43
1789978725.45452,47.2,0.23095703125,43
1789978725.7166963,76.4,0.2309112548828125,43
1789978725.9805975,76.7,0.23096084594726562,43
1789978726.2410169,82.2,0.23099517822265625,43
1789978726.500767,68.8,0.2310028076171875,43
1789978726.763602,94.0,0.23090744018554688,43
1789978727.0266685,76.7,0.23095703125,43
1789978727.2871122,82.2,0.23108673095703125,43
1789978727.55033,82.2,0.231109619140625,43
1789978727.8133206,100.0,0.23090744018554688,43
1789978728.0763245,94.3,0.2309417724609375,43
1789978728.3381894,82.2,0.23099517822265625,43
1789978728.5992005,94.3,0.230865478515625,43
1789978728.8648903,88.1,0.2309112548828125,43
1789978729.1289175,88.1,0.23094940185546875,43
1789978729.3940396,82.5,0.23099899291992188,43
1789978729.659616,94.0,0.23089981079101562,43
1789978729.9221952,93.8,0.23093795776367188,43
1789978730.183354,88.1,0.23099517822265625,43
1789978730.444715,82.5,0.23101043701171875,43
1789978730.707666,99.9,0.23090362548828125,43
1789978730.9704928,88.4,0.23093414306640625,43
1789978731.2339704,87.5,0.23096847534179688,43
1789978731.5097878,88.7,0.23099899291992188,43
1789978731.7701654,76.7,0.23097610473632812,43
1789978732.0326474,93.8,0.23101806640625,43
1789978732.2950988,88.1,0.23106002807617188,43
1789978732.555314,88.1,0.231109619140625,43
1789978732.8166664,94.3,0.23099899291992188,43
1789978733.0790753,100.0,0.23102951049804688,43
1789978733.3401847,82.2,0.23107147216796875,43
1789978733.6020353,88.4,0.23109054565429688,43
1789978733.8625808,82.2,0.23094940185546875,43
1789978734.125526,93.8,0.23099517822265625,43
1789978734.3884685,99.9,0.23104095458984375,43
1789978734.6522312,88.4,0.23094940185546875,43
1789978734.9123213,99.9,0.2310028076171875,43
1789978735.1731095,87.5,0.23107147216796875,43
1789978735.4367096,88.1,0.23110580444335938,43
1789978735.699342,82.5,0.23095321655273438,43
1789978735.9621253,76.4,0.23099899291992188,43
1789978736.224381,88.4,0.2310333251953125,43
1789978736.4845345,93.8,0.2310638427734375,43
1789978736.7481062,76.4,0.23095321655273438,43
1789978737.0085921,94.0,0.23099517822265625,43
1789978737.2687533,100.2,0.2310333251953125,43
1789978737.5324929,81.2,0.23109054565429688,43
1789978737.8011794,66.5,0.23099899291992188,43
1789978738.0620444,87.5,0.231048583984375,43
1789978738.323598,88.4,0.2310791015625,43
1789978738.5858634,82.2,0.23110198974609375,43
1789978738.8475623,64.9,0.230987548828125,43
1789978739.1067111,87.5,0.23102951049804688,43
1789978739.3707812,94.0,0.23105621337890625,43
1789978739.6332085,70.5,0.23106002807617188,43
1789978739.894591,88.4,0.23099899291992188,43
1789978740.156973,93.8,0.23102951049804688,43
1789978740.4211178,82.2,0.23106765747070312,43
1789978740.688381,94.0,0.23110580444335938,43
1789978740.9485385,88.4,0.23102188110351562,43
1789978741.209262,88.1,0.2310638427734375,43
1789978741.4694355,93.8,0.23109054565429688,43
1789978741.7337644,82.5,0.23092269897460938,43
1789978741.996264,76.4,0.23097610473632812,43
1789978742.2575448,94.0,0.23102569580078125,43
1789978742.517206,87.5,0.23105621337890625,43
1789978742.7796683,88.4,0.23094558715820312,43
1789978743.0412457,82.2,0.23097610473632812,43
1789978743.3046653,94.0,0.23103713989257812,43
1789978743.5635686,93.8,0.23108673095703125,43
1789978743.8261168,70.8,0.23094940185546875,43
1789978744.0862894,88.1,0.23097991943359375,43
1789978744.3841527,73.7,0.23102951049804688,43
1789978744.6949353,65.1,0.231048583984375,43
1789978744.9545677,93.8,0.23099136352539062,43
1789978745.2145176,76.4,0.23102188110351562,43
1789978745.4738717,100.2,0.23104476928710938,43
1789978745.735558,81.2,0.23106765747070312,43
1789978745.9933395,76.4,0.23101425170898438,43
1789978746.2546513,94.0,0.23106765747070312,43
1789978746.5153484,87.5,0.23110198974609375,43
1789978746.7788553,70.8,0.2309417724609375,43
1789978747.0388453,99.9,0.23101425170898438,43
1789978747.2984855,94.0,0.2310333251953125,43
1789978747.561814,100.0,0.23106765747070312,43
1789978747.8216228,70.8,0.2309417724609375,43
1789978748.0862124,88.1,0.23099136352539062,43
1789978748.3472135,70.8,0.23102569580078125,43
1789978748.6081119,93.8,0.23108673095703125,43
1789978748.8698542,94.0,0.23098373413085938,43
1789978749.1342044,94.0,0.23103713989257812,43
1789978749.395819,94.3,0.23108673095703125,43
