key,curve,x,y
E1/A/LightGBM,roc,0.4726603575184017,0.9996771130467346
E1/A/LightGBM,roc,0.4753220294426919,0.9996771130467346
E1/A/LightGBM,roc,0.48761172450052576,0.9996790236204225
E1/A/LightGBM,roc,0.48800604626708727,0.9996790236204225
E1/A/LightGBM,roc,0.488630389064143,0.9996799789072665
E1/A/LightGBM,roc,0.489846214511041,0.9996838000546424
E1/A/LightGBM,roc,0.4902405362776025,0.9997009952178341
E1/A/LightGBM,roc,0.49125920084121977,0.9997009952178341
E1/A/LightGBM,roc,0.4918835436382755,0.9997076822257419
E1/A/LightGBM,roc,0.4928036277602524,0.9997076822257419
E1/A/LightGBM,roc,0.49378943217665616,0.9997076822257419
E1/A/LightGBM,roc,0.49914563617245006,0.9997076822257419
E1/A/LightGBM,roc,0.502431650893796,0.9997086375125859
E1/A/LightGBM,roc,0.5305927970557308,0.9997430278389692
E1/A/LightGBM,roc,0.532038643533123,0.9997430278389692
E1/A/LightGBM,roc,0.5364419032597266,0.9997430278389692
E1/A/LightGBM,roc,0.5370662460567823,0.9997439831258131
E1/A/LightGBM,roc,0.5496516824395373,0.9997449384126572
E1/A/LightGBM,roc,0.5506374868559412,0.9997449384126572
E1/A/LightGBM,roc,0.5565194532071503,0.9997449384126572
E1/A/LightGBM,roc,0.5647344900105152,0.9997716864442886
E1/A/LightGBM,roc,0.5971674553101998,0.9997974791890761
E1/A/LightGBM,roc,0.6121845425867508,0.9998137190654238
E1/A/LightGBM,roc,0.7802641955835962,0.9999808942631204
E1/A/LightGBM,roc,0.7836487907465826,0.9999866259841843
E1/A/LightGBM,roc,0.8200249737118822,0.9999933129920922
E1/A/LightGBM,roc,0.8906742902208202,0.999996178852624
E1/A/LightGBM,roc,0.9038512092534174,0.999996178852624
E1/A/LightGBM,roc,0.9263275499474237,1.0
E1/A/LightGBM,roc,0.9402602523659306,1.0
E1/A/LightGBM,roc,0.9858044164037855,1.0
E1/A/LightGBM,roc,0.9864616193480547,1.0
E1/A/LightGBM,roc,0.987053101997897,1.0
E1/A/LightGBM,roc,0.9875131440588854,1.0
E1/A/LightGBM,roc,0.9884003680336488,1.0
E1/A/LightGBM,roc,0.9895504731861199,1.0
E1/A/LightGBM,roc,0.9905691377497371,1.0
E1/A/LightGBM,roc,0.9912592008412198,1.0
E1/A/LightGBM,roc,0.9917192429022083,1.0
E1/A/LightGBM,roc,0.9922450052576236,1.0
E1/A/LightGBM,roc,0.9927379074658255,1.0
E1/A/LightGBM,roc,0.9938880126182965,1.0
E1/A/LightGBM,roc,0.9984884332281808,1.0
E1/A/LightGBM,roc,0.9989484752891693,1.0
E1/A/LightGBM,roc,1.0,1.0
E1/A/LightGBM,pr,0.0,1.0
E1/A/LightGBM,pr,0.995115618366727,1.0
E1/A/LightGBM,pr,0.9951853543063376,1.0
E1/A/LightGBM,pr,0.995214968198501,1.0
E1/A/LightGBM,pr,0.9952455373775083,1.0
E1/A/LightGBM,pr,0.99525795610648,1.0
E1/A/LightGBM,pr,0.9952732406959838,0.9999990401772216
E1/A/LightGBM,pr,0.9952847041381115,0.9999990401882767
E1/A/LightGBM,pr,0.9953735458146018,0.9999990402739442
E1/A/LightGBM,pr,0.995409846714673,0.9999990403089437
E1/A/LightGBM,pr,0.9955025095385391,0.9999990403982731
E1/A/LightGBM,pr,0.995512062406979,0.9999980808168044
E1/A/LightGBM,pr,0.9955932617887173,0.9999980809733303
E1/A/LightGBM,pr,0.9956114122387529,0.999998081008315
E1/A/LightGBM,pr,0.9956352944098524,0.9999980810543455
E1/A/LightGBM,pr,0.9957690345680097,0.9999980813120756
E1/A/LightGBM,pr,0.9959161487419828,0.9999980815954986
E1/A/LightGBM,pr,0.9959419414867703,0.9999980816451811
E1/A/LightGBM,pr,0.9959897058289693,0.9999980817371789
E1/A/LightGBM,pr,0.9964893208483712,0.9999980826989463
E1/A/LightGBM,pr,0.9969048706255027,0.9999980834981524
E1/A/LightGBM,pr,0.9969363950913541,0.9999980835587547
E1/A/LightGBM,pr,0.9969918017283049,0.9999980836652584
E1/A/LightGBM,pr,0.9972411315945839,0.9999942524551596
E1/A/LightGBM,pr,0.9972726560604352,0.9999942526368423
E1/A/LightGBM,pr,0.9973634083106134,0.9999856330233579
E1/A/LightGBM,pr,0.9974618028555434,0.9999770153030197
E1/A/LightGBM,pr,0.9974694451502952,0.9999655236148873
E1/A/LightGBM,pr,0.9974761321582032,0.9999521170947717
E1/A/LightGBM,pr,0.997483774452955,0.999933923299315
E1/A/LightGBM,pr,0.9974923720345508,0.999925305886758
E1/A/LightGBM,pr,0.9975028801898346,0.9999224340761468
E1/A/LightGBM,pr,0.9975047907635226,0.9998994540835527
E1/A/LightGBM,pr,0.9975133883451184,0.9998937101293289
E1/A/LightGBM,pr,0.9976194251848003,0.99989180670358
